fileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,get_ready.started,text.started,get_ready.stopped,trial.started,stimulus.started,start_tapping.started,resp.time,resp.velocity,stimulus.stopped,start_tapping.stopped,trial.stopped,ITI.started,stop_tapping.started,stop_tapping.stopped,ITI.stopped,end_exp.started,thankyou.started,thankyou.stopped,end_exp.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,0,0,0,0,0,0,0,,,,,,,,,,18.54338354198262,34,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,0,0,0,0,0,0,0,,,,,,,,,,19.068910416972358,39,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,0,0,0,0,0,0,0,,,,,,,,,,19.552118916995823,47,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,0,0,0,0,0,0,0,,,,,,,,,,20.027098916994873,37,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,0,0,0,0,0,0,0,,,,,,,,,,20.560448749980424,35,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,0,0,0,0,0,0,0,,,,,,,,,,21.052126416994724,48,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,0,0,0,0,0,0,0,,,,,,,,,,21.585377874958795,48,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,0,0,0,0,0,0,0,,,,,,,,,,,,22.043961416988168,22.043961416988168,22.033935707993805,22.033948166994378,22.043961416988168,25.061358875012957,25.027864291972946,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,25.061358875012957,,,,,,25.04484483296983,25.061139041332837,25.061358875012957,25.06142116698902,54,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,25.61445570801152,58,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,26.140018208010588,51,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,26.61536720796721,53,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,27.131281792011578,52,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,27.615243416978046,58,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,28.223497041966766,50,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,28.748543499968946,78,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,29.30669570795726,53,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,29.881767291983124,60,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,30.41516708297422,53,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,31.03188537497772,61,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,31.581819457991514,54,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,32.165363832958974,89,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,32.65689766698051,84,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,33.18180208298145,40,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,33.6735894579906,84,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,34.2069611249608,99,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,34.756282791960984,63,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,35.364825124968775,96,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,35.82259712496307,92,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,36.43121033295756,45,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,36.97289891698165,59,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_100ms.wav,12,1,1,0,0,1,1,3,,,,,,,,,,,,37.08214908296941,37.08214908296941,37.06453254196094,37.06455033295788,37.08214908296941,,40.06929233297706,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,40.0944523329963,,,,,,40.08364295796491,40.08591949963399,40.0944523329963,40.6484917079797,76,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
